#  Sample no 6 : HeP41_MOM_0-5
#  Number of scans: 3162
#  B=	144 - -1	282 - -1	1848 - -1	0 - 0	0 - 0	0 - 0
#  P=	190 - 277	282 - 1842	1895 - 3152	0 - 0	0 - 0	0 - 0
# 
#t [s]	Oxid.tube C	Postcomb.tube C	Flow N<sub>2</sub> ml/min	Flow lance ml/min	Input mbar	Output mbar	IR detect. unit
2672	848	795	581	146	1136	1127	1682
2673	848	795	581	146	1136	1127	1682
2674	847	795	581	146	1136	1127	1682
2675	847	796	581	146	1136	1127	1682
2676	847	796	581	146	1135	1127	1682
2677	848	797	581	146	1135	1127	1685
2678	850	798	581	146	1137	1127	1686
2679	853	798	581	146	1136	1127	1687
2680	853	798	581	146	1136	1127	1689
2681	852	798	581	146	1135	1127	1692
2682	851	798	581	146	1136	1127	1694
2683	851	798	581	146	1136	1127	1695
2684	849	799	581	146	1137	1127	1697
2685	849	799	581	146	1137	1127	1698
2686	850	799	581	146	1137	1127	1701
2687	851	799	581	146	1136	1126	1703
2688	852	799	581	146	1136	1127	1705
2689	852	799	581	146	1136	1127	1707
2690	852	800	581	146	1137	1127	1710
2691	854	799	581	146	1136	1126	1711
2692	853	799	581	146	1135	1126	1712
2693	852	800	581	146	1135	1126	1713
2694	852	800	581	146	1135	1126	1713
2695	852	800	581	146	1135	1126	1714
2696	851	800	581	146	1136	1126	1714
2697	852	800	581	146	1137	1127	1717
2698	854	800	581	146	1136	1126	1719
2699	856	800	581	146	1136	1127	1722
2700	858	799	581	146	1136	1127	1722
2701	858	799	581	146	1136	1127	1730
2702	857	798	581	146	1137	1127	1734
2703	856	798	581	146	1137	1127	1738
2704	857	798	581	146	1137	1127	1738
2705	856	798	581	146	1136	1127	1744
2706	857	797	581	146	1135	1127	1745
2707	857	797	581	146	1135	1127	1745
2708	857	797	581	146	1136	1127	1745
2709	858	797	580	146	1136	1127	1746
2710	859	797	580	146	1136	1127	1746
2711	861	797	580	146	1137	1127	1745
2712	861	796	580	146	1137	1127	1745
2713	861	796	580	146	1137	1127	1745
2714	860	796	580	146	1136	1127	1747
2715	858	796	580	146	1136	1127	1748
2716	860	796	580	146	1136	1127	1750
2717	861	795	581	146	1137	1127	1752
2718	862	795	581	146	1136	1127	1755
2719	862	795	581	146	1136	1126	1755
2720	861	794	581	146	1135	1126	1760
2721	862	793	581	146	1135	1126	1762
2722	862	793	581	146	1136	1126	1763
2723	862	793	581	146	1136	1126	1764
2724	861	794	581	146	1137	1126	1767
2725	861	794	581	146	1137	1126	1767
2726	862	794	581	146	1136	1127	1769
2727	863	795	581	146	1136	1126	1770
2728	864	795	581	146	1136	1127	1771
2729	867	795	581	146	1136	1127	1771
2730	867	795	581	146	1136	1127	1771
2731	867	795	581	146	1135	1126	1771
2732	866	795	581	146	1136	1127	1772
2733	865	795	581	146	1136	1126	1773
2734	864	795	581	146	1136	1126	1773
2735	864	795	581	146	1136	1127	1773
2736	865	795	580	146	1136	1126	1773
2737	866	795	580	146	1136	1126	1773
2738	868	795	580	146	1137	1127	1777
2739	869	796	580	146	1137	1127	1779
2740	868	797	580	146	1136	1127	1782
2741	867	797	580	146	1136	1127	1784
2742	868	797	580	146	1136	1127	1786
2743	868	798	580	146	1137	1128	1788
2744	867	799	580	146	1135	1127	1789
2745	867	799	580	146	1135	1127	1791
2746	867	800	580	146	1135	1127	1791
2747	868	800	581	146	1136	1127	1791
2748	870	800	581	146	1136	1127	1789
2749	874	800	581	146	1136	1127	1789
2750	874	800	581	146	1136	1127	1789
2751	874	800	581	146	1137	1126	1789
2752	872	800	581	146	1137	1127	1789
2753	871	801	581	146	1137	1127	1789
2754	870	801	581	146	1135	1126	1789
2755	871	801	581	146	1135	1126	1793
2756	872	800	581	146	1135	1126	1796
2757	873	801	580	146	1136	1126	1798
2758	874	800	580	146	1136	1126	1803
2759	873	801	580	146	1136	1127	1809
2760	874	801	580	146	1136	1126	1814
2761	874	801	580	146	1136	1127	1814
2762	873	801	580	146	1136	1127	1826
2763	873	801	580	146	1137	1127	1830
2764	873	801	580	146	1136	1127	1836
2765	873	801	581	146	1135	1127	1841
2766	874	801	580	146	1135	1126	1846
2767	876	801	580	146	1136	1127	1851
2768	880	800	580	146	1136	1127	1855
2769	880	800	580	146	1135	1126	1860
2770	880	800	580	146	1135	1126	1864
2771	878	800	580	146	1137	1126	1867
2772	877	799	580	146	1137	1127	1871
2773	876	800	580	146	1137	1127	1875
2774	876	799	581	146	1135	1127	1879
2775	877	798	581	146	1135	1126	1882
2776	879	798	581	146	1135	1126	1887
2777	880	798	581	146	1136	1127	1889
2778	879	798	581	146	1136	1127	1892
2779	880	797	581	146	1136	1126	1894
2780	880	798	581	146	1136	1127	1896
2781	881	797	581	146	1135	1126	1898
2782	880	797	581	146	1135	1126	1898
2783	880	796	581	146	1135	1126	1898
2784	880	796	581	146	1135	1126	1898
2785	881	796	581	146	1136	1127	1898
2786	881	796	581	146	1135	1126	1898
2787	883	796	581	146	1136	1126	1897
2788	886	795	581	146	1135	1126	1896
2789	886	796	581	146	1137	1127	1894
2790	885	795	581	146	1137	1127	1892
2791	884	795	581	146	1137	1127	1889
2792	882	795	581	146	1136	1127	1888
2793	882	794	581	146	1135	1126	1885
2794	883	794	581	146	1136	1126	1882
2795	884	793	581	146	1137	1126	1880
2796	885	793	581	146	1137	1126	1878
2797	887	793	581	146	1136	1126	1878
2798	887	793	581	146	1135	1126	1878
2799	885	794	581	146	1135	1126	1880
2800	885	795	581	146	1135	1126	1882
2801	886	794	581	146	1137	1126	1886
2802	886	795	581	145	1137	1127	1891
2803	886	795	581	146	1137	1127	1896
2804	884	796	581	146	1133	1127	1900
2805	884	796	581	146	1135	1127	1905
2806	885	796	581	146	1135	1127	1907
2807	886	796	581	146	1137	1127	1911
2808	887	796	581	146	1136	1127	1913
2809	891	796	581	146	1137	1126	1913
2810	892	797	581	146	1137	1126	1913
2811	891	797	581	146	1137	1126	1913
2812	890	797	580	146	1136	1126	1912
2813	888	798	580	146	1135	1126	1911
2814	889	798	580	146	1135	1126	1910
2815	890	798	580	146	1136	1126	1909
2816	890	798	580	146	1136	1126	1907
2817	891	799	580	146	1135	1126	1907
2818	892	799	580	146	1135	1126	1905
2819	892	800	580	146	1135	1126	1905
2820	892	801	581	146	1136	1126	1904
2821	891	801	581	146	1135	1126	1902
2822	891	801	581	146	1135	1126	1901
2823	891	802	581	146	1135	1127	1901
2824	892	802	581	146	1135	1126	1901
2825	895	801	581	146	1136	1126	1902
2826	893	802	581	146	1136	1127	1902
2827	893	802	581	146	1137	1126	1903
2828	895	802	581	146	1135	1126	1905
2829	896	802	581	146	1135	1126	1905
2830	895	802	581	146	1137	1126	1909
2831	895	801	581	146	1137	1126	1911
2832	895	801	581	146	1137	1127	1914
2833	894	802	581	146	1135	1126	1916
2834	894	802	581	146	1135	1127	1918
2835	896	801	581	146	1135	1126	1920
2836	897	801	581	146	1136	1126	1922
2837	897	801	581	146	1135	1126	1923
2838	898	800	581	146	1135	1126	1926
2839	898	801	580	146	1135	1126	1929
2840	897	801	580	146	1136	1126	1930
2841	897	801	580	146	1135	1126	1932
2842	898	801	580	146	1136	1127	1934
2843	900	800	580	146	1135	1127	1935
2844	900	800	580	145	1136	1127	1936
2845	900	800	580	146	1135	1127	1937
2846	897	801	580	146	1137	1127	1937
2847	897	800	580	146	1135	1127	1937
2848	898	800	580	145	1137	1127	1937
2849	900	799	580	146	1136	1127	1937
2850	900	799	580	146	1136	1127	1936
2851	898	799	580	146	1136	1127	1936
2852	899	798	581	146	1136	1127	1936
2853	900	798	580	146	1135	1126	1938
2854	898	798	580	146	1135	1127	1939
2855	900	797	580	146	1135	1127	1941
2856	900	797	580	146	1136	1127	1943
2857	898	797	580	145	1136	1127	1946
2858	897	797	580	146	1136	1126	1948
2859	895	796	580	146	1135	1126	1950
2860	894	796	580	146	1135	1127	1953
2861	892	796	580	146	1135	1126	1955
2862	890	796	580	146	1136	1127	1959
2863	888	796	580	146	1135	1127	1962
2864	886	796	580	146	1136	1127	1966
2865	885	795	580	146	1135	1126	1969
2866	882	795	580	145	1135	1127	1973
2867	879	794	580	144	1135	1127	1977
2868	875	794	580	144	1136	1126	1980
2869	871	794	579	144	1135	1126	1986
2870	867	793	579	144	1135	1126	1989
2871	862	793	579	144	1135	1126	1993
2872	857	793	579	143	1134	1125	1995
2873	852	793	580	143	1135	1126	1998
2874	847	793	580	144	1135	1126	2000
2875	842	793	580	144	1136	1126	2001
2876	837	793	580	145	1135	1126	2003
2877	831	793	580	145	1134	1125	2005
2878	826	793	580	145	1135	1126	2007
2879	820	793	580	145	1135	1126	2011
2880	815	793	580	145	1135	1126	2014
2881	808	793	580	145	1134	1125	2019
2882	802	793	580	145	1135	1126	2023
2883	796	793	580	145	1135	1126	2028
2884	791	793	580	145	1135	1126	2032
2885	785	793	580	145	1135	1126	2036
2886	779	794	580	145	1135	1126	2039
2887	772	794	580	145	1135	1126	2044
2888	767	794	580	145	1134	1126	2047
2889	761	794	580	145	1136	1126	2049
2890	754	794	580	145	1136	1126	2051
2891	748	794	580	145	1137	1126	2053
2892	742	795	580	145	1135	1126	2054
2893	736	795	580	145	1135	1126	2055
2894	730	795	580	145	1135	1126	2055
2895	723	795	580	145	1135	1126	2056
2896	717	795	580	145	1135	1126	2056
2897	711	796	580	145	1135	1126	2056
2898	705	796	580	145	1135	1126	2055
2899	698	796	580	145	1135	1126	2054
2900	692	797	580	145	1135	1126	2053
2901	686	797	581	145	1135	1126	2052
2902	680	798	581	145	1135	1126	2052
2903	674	798	580	145	1135	1126	2052
2904	668	798	580	145	1135	1126	2053
2905	663	798	580	144	1135	1126	2055
2906	656	799	580	145	1134	1126	2058
2907	650	799	580	144	1135	1125	2061
2908	644	799	580	144	1133	1125	2064
2909	638	799	580	144	1135	1125	2069
2910	632	799	580	144	1135	1125	2073
2911	626	800	580	144	1135	1125	2076
2912	620	800	580	144	1135	1125	2080
2913	614	800	580	144	1135	1125	2083
2914	608	799	580	144	1135	1125	2086
2915	603	799	580	144	1135	1125	2088
2916	597	799	580	144	1135	1125	2090
2917	590	799	580	144	1135	1126	2093
2918	586	799	580	145	1135	1126	2094
2919	580	799	580	145	1135	1126	2096
2920	575	799	580	145	1135	1126	2097
2921	569	799	580	144	1135	1126	2099
2922	564	798	580	145	1134	1126	2100
2923	559	798	580	145	1135	1126	2101
2924	553	798	580	145	1135	1126	2101
2925	547	798	580	145	1135	1126	2101
2926	542	797	580	145	1135	1126	2100
2927	536	797	580	145	1134	1126	2099
2928	531	796	580	145	1134	1126	2096
2929	526	796	580	144	1135	1126	2094
2930	520	796	580	144	1135	1125	2091
2931	514	796	580	144	1135	1125	2088
2932	509	795	580	145	1134	1125	2084
2933	504	795	580	144	1135	1125	2080
2934	498	795	580	145	1135	1125	2075
2935	493	795	580	145	1135	1125	2071
2936	488	794	580	145	1134	1125	2065
2937	482	793	580	145	1134	1125	2060
2938	477	794	580	145	1135	1125	2053
2939	472	793	580	145	1135	1125	2047
2940	467	793	580	145	1135	1125	2039
2941	462	793	580	144	1135	1125	2032
2942	457	793	581	144	1135	1125	2023
2943	452	793	580	144	1135	1125	2016
2944	448	793	580	144	1134	1125	2009
2945	442	793	580	144	1134	1125	2003
2946	439	793	580	144	1133	1125	1997
2947	433	793	580	144	1135	1125	1992
2948	428	793	580	144	1135	1126	1988
2949	424	793	580	145	1135	1126	1984
2950	419	793	580	145	1135	1126	1980
2951	415	793	580	145	1135	1126	1978
2952	410	793	580	145	1135	1126	1977
2953	405	793	580	145	1135	1126	1975
2954	401	793	580	145	1135	1126	1973
2955	397	794	580	145	1134	1125	1973
2956	392	794	580	145	1135	1125	1972
2957	387	794	580	145	1134	1125	1971
2958	383	794	580	144	1135	1125	1969
2959	378	794	580	144	1135	1125	1968
2960	374	795	580	144	1135	1125	1967
2961	369	795	580	144	1135	1125	1966
2962	365	795	580	144	1134	1125	1963
2963	361	795	580	144	1134	1125	1960
2964	356	795	580	144	1135	1125	1957
2965	353	796	580	144	1135	1125	1953
2966	348	796	580	144	1135	1125	1948
2967	343	796	580	145	1133	1125	1944
2968	340	797	580	145	1134	1125	1939
2969	336	797	580	145	1134	1125	1934
2970	332	797	580	145	1135	1125	1928
2971	328	797	580	144	1135	1125	1922
2972	324	798	580	144	1135	1125	1916
2973	320	798	580	144	1134	1125	1912
2974	316	798	580	144	1135	1125	1907
2975	312	798	580	144	1134	1125	1902
2976	308	798	580	144	1135	1125	1897
2977	305	798	580	144	1135	1126	1893
2978	301	798	580	144	1136	1125	1889
2979	297	799	581	145	1135	1125	1885
2980	294	799	581	144	1134	1125	1882
2981	290	799	581	145	1135	1125	1879
2982	286	799	581	145	1135	1125	1876
2983	283	798	581	144	1134	1125	1872
2984	279	798	581	144	1134	1125	1868
2985	275	798	581	144	1134	1125	1863
2986	271	798	581	144	1135	1125	1857
2987	269	798	581	144	1134	1125	1851
2988	265	798	581	144	1135	1125	1845
2989	262	797	581	144	1134	1125	1837
2990	259	797	581	144	1134	1125	1829
2991	256	797	581	144	1134	1125	1822
2992	253	796	581	144	1135	1126	1814
2993	250	796	581	144	1135	1126	1805
2994	248	796	581	144	1135	1126	1797
2995	245	796	581	144	1134	1125	1789
2996	242	795	581	144	1135	1125	1782
2997	239	795	581	144	1135	1125	1776
2998	237	794	581	144	1135	1125	1770
2999	235	794	581	144	1135	1125	1763
3000	232	793	581	144	1135	1125	1757
3001	229	793	581	144	1135	1125	1750
3002	227	793	581	144	1135	1125	1743
3003	224	793	581	144	1134	1125	1736
3004	221	793	581	144	1134	1125	1729
3005	219	793	581	144	1133	1125	1722
3006	216	793	581	144	1133	1125	1714
3007	215	793	581	144	1135	1125	1707
3008	212	793	581	144	1135	1125	1700
3009	210	793	581	144	1135	1125	1694
3010	208	793	581	144	1134	1125	1687
3011	205	793	580	144	1134	1125	1680
3012	203	793	580	144	1134	1126	1673
3013	201	793	580	144	1135	1126	1668
3014	198	793	580	144	1135	1125	1662
3015	195	793	580	144	1135	1125	1655
3016	194	793	580	144	1134	1125	1650
3017	193	793	580	144	1135	1125	1645
3018	190	793	580	144	1135	1125	1639
3019	188	793	581	144	1134	1125	1632
3020	185	793	581	144	1135	1125	1627
3021	183	793	581	144	1135	1125	1621
3022	182	793	581	145	1135	1125	1614
3023	179	794	581	144	1135	1125	1607
3024	177	794	581	145	1134	1125	1599
3025	176	795	581	145	1135	1125	1592
3026	174	795	581	145	1134	1125	1584
3027	172	795	581	145	1133	1125	1576
3028	170	795	581	145	1134	1125	1567
3029	167	795	581	145	1134	1125	1560
3030	166	795	581	145	1135	1125	1552
3031	165	796	581	145	1135	1125	1546
3032	163	796	581	145	1135	1125	1539
3033	161	796	581	145	1134	1125	1533
3034	159	796	581	145	1134	1125	1528
3035	157	796	581	145	1135	1126	1523
3036	155	796	581	145	1135	1126	1517
3037	154	797	581	145	1133	1125	1511
3038	152	797	581	145	1133	1125	1506
3039	150	797	581	145	1133	1125	1500
3040	149	798	581	145	1135	1125	1493
3041	148	798	581	145	1135	1125	1487
3042	146	798	581	145	1134	1125	1481
3043	145	799	581	145	1133	1125	1476
3044	143	799	581	145	1133	1125	1470
3045	141	799	581	145	1133	1125	1464
3046	140	799	581	145	1134	1126	1459
3047	139	799	581	145	1135	1125	1454
3048	137	799	581	145	1135	1125	1449
3049	136	799	581	145	1134	1125	1443
3050	134	799	581	145	1134	1126	1437
3051	133	799	581	145	1135	1126	1431
3052	131	799	580	145	1134	1125	1425
3053	130	799	580	145	1135	1125	1417
3054	128	799	580	144	1135	1125	1411
3055	128	798	580	144	1135	1125	1405
3056	126	798	580	144	1134	1125	1398
3057	125	798	580	144	1134	1125	1392
3058	123	798	580	144	1134	1124	1386
3059	122	798	580	144	1134	1125	1381
3060	121	797	580	144	1134	1125	1376
3061	120	797	580	145	1134	1124	1371
3062	119	796	580	145	1134	1124	1368
3063	117	796	580	145	1134	1125	1365
3064	116	796	580	145	1134	1125	1361
3065	115	796	580	145	1134	1125	1357
3066	114	795	580	145	1133	1125	1354
3067	112	795	580	145	1133	1125	1351
3068	112	795	580	145	1133	1125	1347
3069	111	794	580	145	1134	1125	1343
3070	110	794	580	145	1134	1125	1339
3071	108	793	580	145	1134	1125	1335
3072	106	793	580	145	1134	1125	1330
3073	106	793	580	145	1134	1125	1324
3074	105	793	580	145	1134	1125	1319
3075	104	792	580	145	1134	1125	1313
3076	103	792	580	145	1134	1125	1307
3077	102	791	580	145	1134	1125	1300
3078	101	791	580	145	1134	1125	1294
3079	101	791	580	145	1134	1125	1289
3080	100	791	580	145	1134	1125	1283
3081	98	791	580	145	1134	1125	1277
3082	97	791	580	145	1134	1125	1272
3083	96	792	580	144	1134	1125	1267
3084	95	791	580	144	1133	1125	1263
3085	95	792	580	144	1133	1125	1259
3086	94	791	580	144	1134	1125	1255
3087	93	791	580	144	1134	1125	1252
3088	92	791	581	144	1134	1125	1248
3089	91	791	581	144	1135	1125	1244
3090	90	791	581	144	1134	1125	1240
3091	90	792	581	144	1134	1125	1236
3092	89	792	581	144	1134	1125	1232
3093	88	792	581	144	1134	1125	1227
3094	87	792	581	144	1134	1125	1223
3095	87	793	581	144	1133	1125	1219
3096	86	793	581	144	1133	1125	1214
3097	85	793	581	144	1134	1125	1210
3098	84	793	581	144	1135	1125	1206
3099	84	793	580	144	1135	1125	1202
3100	84	794	580	144	1134	1125	1197
3101	83	793	580	144	1134	1125	1193
3102	81	794	580	144	1134	1125	1188
3103	81	794	580	144	1134	1125	1184
3104	80	794	580	144	1134	1125	1179
3105	79	794	580	144	1134	1125	1175
3106	79	795	580	144	1133	1125	1171
3107	79	795	580	144	1133	1125	1167
3108	78	795	580	144	1133	1125	1164
3109	78	796	580	144	1133	1125	1162
3110	76	796	580	144	1134	1125	1160
3111	76	796	580	144	1134	1125	1158
3112	75	796	580	144	1134	1125	1156
3113	75	796	580	144	1134	1125	1154
3114	74	796	580	144	1135	1125	1151
3115	73	796	580	144	1135	1125	1147
3116	73	796	580	144	1134	1125	1144
3117	72	797	580	144	1134	1125	1141
3118	72	797	580	144	1134	1125	1136
3119	71	797	580	144	1134	1125	1132
3120	70	798	580	144	1134	1126	1128
3121	70	798	580	144	1134	1125	1125
3122	69	798	580	144	1134	1125	1121
3123	69	798	580	144	1133	1125	1118
3124	68	799	580	144	1133	1125	1115
3125	68	799	580	144	1133	1124	1112
3126	68	799	580	144	1133	1124	1109
3127	67	799	580	144	1134	1124	1106
3128	67	799	580	144	1134	1124	1103
3129	66	799	580	144	1135	1124	1100
3130	66	799	580	144	1135	1125	1097
3131	66	799	580	144	1135	1125	1095
3132	65	799	580	144	1134	1125	1092
3133	64	799	580	144	1133	1125	1089
3134	64	799	580	145	1133	1125	1086
3135	62	798	580	145	1133	1125	1083
3136	63	798	580	145	1133	1125	1079
3137	63	798	580	145	1134	1125	1077
3138	62	798	580	145	1134	1125	1073
3139	62	798	580	145	1133	1125	1069
3140	62	797	580	145	1134	1125	1067
3141	62	796	580	145	1134	1125	1064
3142	61	796	580	145	1134	1125	1061
3143	61	796	580	145	1134	1125	1058
3144	60	795	581	145	1134	1125	1057
3145	59	795	581	145	1134	1125	1056
3146	59	795	581	145	1134	1125	1055
3147	59	794	581	145	1134	1125	1053
3148	59	794	581	145	1133	1125	1052
3149	58	793	581	145	1134	1125	1050
3150	58	793	580	145	1135	1125	1047
3151	57	793	580	145	1134	1125	1043
3152	57	793	580	145	1133	1125	1040
3153	57	793	580	145	1133	1125	1037
3154	57	793	580	145	1133	1125	1034
3155	57	792	580	145	1134	1125	1030
3156	56	792	580	145	1133	1125	1026
3157	56	792	580	145	1134	1125	1024
3158	56	792	580	145	1135	1125	1021
3159	56	791	580	145	1135	1125	1019
3160	55	791	580	145	1134	1126	1017
3161	57	791	580	145	1134	1125	1016
